product_id,product_name,aisle_id,department_id,unit_cost,unit_price
41511,Plastic 16 oz. Cups,111,17,37.8,42
41512,9.5\ Glass Pie Dish,10,17,19.8,22
41513,Mountain Chill Soda,77,7,13.5,15
41514,70% Dark Chocolate With Chile Bar,45,19,29.7,33
41515,Chocolate Coconut Meal Bar,3,19,36,40
41516,Vodka Eleganté Pasta Sauce,9,9,39.6,44
41517,Sidekicks Chocolate Shake,92,18,24.3,27
41518,Snacking Favorites Veggie Hummus Tray,100,21,31.5,35
41519,Super Scoop Instant Clumping Unscented Cat Litter,41,8,39.6,44
41520,Deviled Egg Potato Salad,1,20,10.8,12
41521,Masala Veggies Paneer,13,20,11.7,13
41522,Red Zone Collection Sweat Defense Extra Strong Swagger Scent Men's Anti-Perspirant & Deodorant,80,11,26.1,29
41523,PreNatal Multivitamin Adult,47,11,15.3,17
41524,Organic Garlic Caramelized Hummus,67,20,37.8,42
41525,Rembrandt Deeply White + Peroxide Whitening Toothpaste,20,11,37.8,42
41526,Dark Chocolate Fudge Creamy Home-Style Frosting,97,13,29.7,33
41527,Organic Mild Salsa,51,13,22.5,25
41528,Garlic Butter Crackers,78,19,22.5,25
41529,Pate With Chicken & Liver,100,21,16.2,18
41530,Extra Strength Itch Stopping Cream,118,11,17.1,19
41531,Tomato Gourmet Medley True Rebel Mix,123,4,37.8,42
41532,All Natural Dressing-Marinade-Dip Green Goddess,89,13,24.3,27
41533,Twix Vanilla Yogurt,120,16,39.6,44
41534,Shredded Lettuce,123,4,26.1,29
41535,Rice Pecan Bread,112,3,32.4,36
41536,Spot's Stew Wholesome Lamb Recipe Cat Food,41,8,18.9,21
41537,Mmm...Super Yummy Yellow Cake Mix,105,13,36,40
41538,8\ Marble Cake With Buttercreme Icing,8,3,31.5,35
41539,Variety Pack Hard Cider,27,5,22.5,25
41540,Organic Whole White Mushrooms,83,4,21.6,24
41541,Traditional Seitan,14,20,26.1,29
41542,Grape Juice Cocktail,113,1,21.6,24
41543,Strawberry Dairy-Free Probiotic Drinkable Cashewgurt,100,21,28.8,32
41544,Organic Crushed Fire Roasted Tomatoes,81,15,18,20
41545,Pizzeria Primo Pepperoni Pizza,79,1,27.9,31
41546,100% Whole Wheat Angel Hair,131,9,30.6,34
41547,No-Stick Spray 100% Extra Virgin Olive Oil,19,13,26.1,29
41548,Mango Peach Passion Cereal,121,14,26.1,29
41549,Burrata Mozzarela Cheese,21,16,36,40
41550,Original Crust,79,1,24.3,27
41551,"Muffin Mix, Almond Flour, Banana",17,13,41.4,46
41552,Biscotti with Almonds,61,19,18.9,21
41553,Almonds & Apricots in Yogurt Fruit & Nut Bar,3,19,39.6,44
41554,Ken Davis 2 Carb Classic BBQ,88,13,15.3,17
41555,Green Chiles Refried Beans,30,6,37.8,42
41556,Pastry Kitchens Classic Puff Pastry,119,1,39.6,44
41557,Original Deli Style Pretzel Crackers,107,19,26.1,29
41558,Plain Water Seltzer,100,21,33.3,37
41559,Organic Wise Punkin Level 2 Baby Food,92,18,27.9,31
41560,Sparkling Limeade with Strawberry & Lychee Vietnamese Soda,77,7,18.9,21
41561,Organic Potatoes,83,4,7.2,8
41562,Maui Milk Chocolate Coconut Almond Cookies,61,19,7.2,8
41563,Toscana Hillside Vineyards Red,28,5,16.2,18
41564,Stawberry Energy Chews,64,7,9,10
41565,Carrot Sticks,83,4,18.9,21
41566,"Shampoo, Ultra-Volume, Tangerine & Papaya Butter",22,11,14.4,16
41567,Cilantro Pepita Caesar Dressing,89,13,32.4,36
41568,Organic Deodorant Spray All Day Cool Vetiver,25,11,42.3,47
41569,Healthy Request Cream of Chicken Condensed Soup,69,15,36,40
41570,Active Dry Yeast,17,13,13.5,15
41571,Semi-soft Goat Cheese Bathed in Red Wine,2,16,15.3,17
41572,Donettes Mini Glazed Donuts,93,3,8.1,9
41573,Ginger Lemon Cashew Oat-Based Snack Bars,3,19,16.2,18
41574,Organic Ground Allspice,104,13,27,30
41575,Heavy Duty Large Drawstring Bags,60,17,36.9,41
41576,Rigatoni,131,9,33.3,37
41577,Buffalo Style Chicken Breast,35,12,35.1,39
41578,Extra Hot Habanero Pepper Sauce,72,13,28.8,32
41579,Maximum Absorbency Small/Medium Incontinence Underwear,126,11,23.4,26
41580,Chocolate Syrup,103,19,31.5,35
41581,Greenlight Strike On Box Matches,87,17,36.9,41
41582,Gravy Lovers Chicken Feast Can Cat Food,41,8,36.9,41
41583,Mild Cheddar Shredded Natural Cheddar Cheese Traditional Cut,21,16,40.5,45
41584,Cantaloupes,24,4,36,40
41585,All-Purpose Salt-Free Everyday Blends,104,13,15.3,17
41586,U.T. Vibrance Tablets,47,11,15.3,17
41587,Morning Thunder Black Tea,94,7,9.9,11
41588,Firm Tofu,14,20,36,40
41589,Chocolate Oat Clusters,121,14,22.5,25
41590,Four Berry Mix,116,1,44.1,49
41591,Vegetable Classics Lentil Soup,69,15,32.4,36
41592,Pampers Baby Dry Jumbo Size 3,56,18,45,50
41593,Blue Cheese Crumbles,21,16,26.1,29
41594,Fresh Orange Juice,98,7,38.7,43
41595,Snug & Dry Size 2 Diapers,56,18,28.8,32
41596,Frozen Blueberries,116,1,17.1,19
41597,Organic Jumbo Eggs,86,16,27.9,31
41598,Smart & Crunchy Fish Fillet,34,1,13.5,15
41599,Organic Echinacea Herb Capsules,47,11,11.7,13
41600,Jersey Milk Organic Whole Yogurt,120,16,8.1,9
41601,All Profits To Charity Pineapple Salsa,51,13,20.7,23
41602,Deli Select Ultra Thin Honey Ham,96,20,8.1,9
41603,Double Strength Energy Drink,64,7,32.4,36
41604,Long Burning Fireplace & Grill Matches,111,17,10.8,12
41605,Chocolate Bar Milk Stevia Sweetened Salted Almond,45,19,23.4,26
41606,100% Organic Rainbow Heirloom Quinoa,63,9,26.1,29
41607,Coconut Hibiscus Shampoo,22,11,18,20
41608,Marketplace Bean and Cheese Enchilada Verde,38,1,10.8,12
41609,Select Pasta Sauce Marinara,9,9,12.6,14
41610,Arborio White Rice,63,9,25.2,28
41611,Medium Cookie Sheet,10,17,34.2,38
41612,Rich & Hearty Creamy Alfredo with Penne & Chicken,69,15,9.9,11
41613,Gochujang Fermented Chile Paste Concentrate,66,6,39.6,44
41614,Nasal Relief Simply Saline Nasal Mist,11,11,6.3,7
41615,Breton Gluten Free Original Crackers with Flax,78,19,32.4,36
41616,Spinach & Artichoke Parmesan Dip,67,20,23.4,26
41617,Shake 'N Bake Original Pork Seasoned Coating Mix,5,13,12.6,14
41618,Gluten Free Uncured Frozen Pepperoni Pizza,79,1,15.3,17
41619,Cookies and Cream Kandy Bars,37,1,34.2,38
41620,Shredded Smokey Barbecue Beets,123,4,28.8,32
41621,Lemon Ginger Tea Bags,94,7,27.9,31
41622,Hairsprays Big Sexy Hair,22,11,42.3,47
41623,Organic High Fiber Oat Bran Hot Cereal,130,14,43.2,48
41624,The Complete Cookie Chocolate Chip,3,19,40.5,45
41625,Organic Half Spring Mix,123,4,26.1,29
41626,Truffle Mac & Cheese Whole Wheat,4,9,24.3,27
41627,Great Lash Waterproof Mascara - Brownish Black 112,132,11,7.2,8
41628,Henry & Lisa's Wild Alaskan Pink Salmon,95,15,18.9,21
41629,Classic Melba Toast,78,19,29.7,33
41630,Homestyle Potato Salad,1,20,4.5,5
41631,Nitrile Gloves,87,17,9.9,11
41632,Spicy Chicken Sliders,38,1,18.9,21
41633,Original Flavor Manuka Honey with Propolis Lozenges,11,11,21.6,24
41634,Habanero Pepper Sauce,72,13,25.2,28
41635,Selects Solid Light Tuna in Extra Virgin Olive Oil,95,15,25.2,28
41636,"Bread, French Baguette, Mini",112,3,43.2,48
41637,Gluten Free Panko Breadcrumbs,5,13,15.3,17
41638,Ultimate Clean for Dishes Dishwasher Sparkling Platinum,100,21,27.9,31
41639,Simply Smart Original Grilled Chicken Strips,38,1,18.9,21
41640,Reduced Fat Chocolate Chip Cookies,61,19,41.4,46
41641,Sesame Oil,19,13,27.9,31
41642,Santa Cruz OG Sdls Red Raspberry Fruit Spread,88,13,14.4,16
41643,Super V Fruit Punch Fruit & Vegetable Juice Drink,98,7,16.2,18
41644,Multigrain Oatbran Cereal,121,14,31.5,35
41645,"Cashew Mix, Raspberry Crumble",117,19,39.6,44
41646,Imported Extra Light Tasting Olive Oil,19,13,9.9,11
41647,Tuna and Cheese Cheezy Middles Cat Treats,41,8,13.5,15
41648,Biotin 1000 mcg Tablets,47,11,9.9,11
41649,Artesian Still Water,115,7,33.3,37
41650,Dishwasher Detergent Liquid Lemon Scent,74,17,13.5,15
41651,Diet Orange Soda,77,7,42.3,47
41652,Children's Bubblegum Chewable Tablets Upset Stomach Reliever/Anti-Diarrheal,70,11,6.3,7
41653,Biscuit & Sausage Gravy Breakfast Bowl,52,1,18.9,21
41654,Tranquil Chamomile & Jasmine Gel Air Freshener,101,17,19.8,22
41655,Dark Chocolate Peppermint Cups,45,19,42.3,47
41656,Potato Starch,33,6,13.5,15
41657,Vanilla Cupcake,8,3,25.2,28
41658,Authentic French Brioche Hamburger Buns,43,3,37.8,42
41659,Pearl Regular Absorbency Scented Tampons,126,11,17.1,19
41660,Decadent Carrot Cake Premium Cake Mix,105,13,43.2,48
41661,Acai & Blueberry Flavors Dark Chocolate,45,19,27.9,31
41662,Quartered & Marinated Artichoke Hearts,81,15,29.7,33
41663,Cauliflower Sandwich Thins,128,3,36,40
41664,Gluten Free Raw Green Superfood Chocolate Drink Powder,65,11,18,20
41665,Organic Mexican Blend Finely Shredded Cheese,21,16,27.9,31
41666,Washable Disappearing Purple School Glue Sticks,87,17,21.6,24
41667,Barley & Mushroom Soup,33,6,37.8,42
41668,Steel Cut with Protein Maple & Brown Sugar Oatmeal,130,14,32.4,36
41669,Paper Toilet Seat Covers,54,17,16.2,18
41670,Mint Chip Soy Ice Cream,37,1,18.9,21
41671,Original Patties (100965) 12 Oz Breakfast,106,12,37.8,42
41672,Organic Premium Quality Pure Vanilla Extract,17,13,38.7,43
41673,Star Wars Healthy Kids Pasta Condensed Soup,69,15,7.2,8
41674,Reduced-fat Soft Cream Cheese,108,16,34.2,38
41675,Organic Peanut Powder with Chia,65,11,36,40
41676,Deodorant Sandalwood,80,11,31.5,35
41677,Flax Oil,47,11,32.4,36
41678,Beyond Chicken Southwest Style Strips,42,1,15.3,17
41679,Snickers Ice Cream,37,1,29.7,33
41680,Sweet Iced Tea,94,7,29.7,33
41681,Red Blend Winemaker's Blend,28,5,18,20
41682,Curate Pomme Baya-Apple Berry Sparkling Water,115,7,41.4,46
41683,100% Pure Tangerine Oil,101,17,27,30
41684,Superfino Arborio Rice,63,9,37.8,42
41685,"Cha Cha Cha Muffins (Paleo, Grain Free, Dairy Free)",100,21,43.2,48
41686,Thick Slices Canadian Bacon,106,12,14.4,16
41687,Honey Puffs Cereal,121,14,9.9,11
41688,Crispy Granny Smith Apple Chips,50,19,39.6,44
41689,Liqueur,124,5,18.9,21
41690,California Cauliflower,83,4,29.7,33
41691,Nutty Caramel K Cup,26,7,12.6,14
41692,"Tea, Organic, Chai Black, Bags",94,7,17.1,19
41693,"Fruities On-the-Go Apple, Mango, & Carrot Puree",100,21,13.5,15
41694,Free & Clear Bleach,75,17,18.9,21
41695,Keratin Smooth Shampoo,22,11,27,30
41696,Yellow Potatoes,83,4,4.5,5
41697,Eggless Scramble Breakfast Pockets,100,21,29.7,33
41698,Creamy Ranch Rice Crisps,78,19,4.5,5
41699,Dark Chocolate & Oats Granola Cookies,61,19,44.1,49
41700,Ocean Fresh Scent Disinfecting Wipes,114,17,20.7,23
41701,Migraine,133,11,28.8,32
41702,Tortilla Chips Nacho Cheese Flavored,107,19,11.7,13
41703,Mexicane Cola Beverage,77,7,19.8,22
41704,Chunky Kickin Buffalo-Style Chicken Soup,69,15,33.3,37
41705,Honest Diapers Size 3,56,18,17.1,19
41706,Ecos Dishmate Bamboo Lemon,114,17,38.7,43
41707,Traditional Dry Hard Cider,27,5,23.4,26
41708,Delights Super Moist Party Rainbow Chip Cake Mix,105,13,30.6,34
41709,All-Natural Chunky Salsa Medium,51,13,25.2,28
41710,Bai Bubbles Guatemala Guava,77,7,23.4,26
41711,Ibuprofen Liqui-Gels,133,11,40.5,45
41712,American Classic Creamy Peanut Butter,88,13,26.1,29
41713,Repair & Protect Whitening Toothpaste for Sensitive Teeth,20,11,11.7,13
41714,Smooth & Balanced Pike Place Medium Roast Ground Coffee,26,7,24.3,27
41715,All Natural Thin & Crispy Uncured Pepperoni Pizza,79,1,38.7,43
41716,Jalapeno,107,19,39.6,44
41717,Triple Clean Tropical Breeze 125 Loads Laundry Detergent,75,17,38.7,43
41718,Indian Coconut Nectar Body Butter,25,11,26.1,29
41719,Indigo Blue Corn Tortilla Chips,107,19,15.3,17
41720,Fresh Mozzarella,21,16,40.5,45
41721,Milano Mocha Chocolate Cookies,61,19,33.3,37
41722,Original Thin Pepperoni Pizza,79,1,19.8,22
41723,Icing Tip Set,97,13,11.7,13
41724,Cacao Crunch Bar,3,19,8.1,9
41725,Organic Light Blue Agave,29,13,30.6,34
41726,100% Cotton Balls,118,11,42.3,47
41727,Gluten Free Breaded Chicken Breast Strips,34,1,27.9,31
41728,Wheat Thins Multipack Variety 12 Ct 12oz,78,19,26.1,29
41729,Sweet Grape Tomatoes,83,4,29.7,33
41730,Goat Brie,2,16,36,40
41731,Cracker Cuts Sharp Cheddar Cheese,21,16,22.5,25
41732,Organic Canned Great Northern Beans,59,15,29.7,33
41733,"Dog Food, Adult, Grain-Free, Beef Tripe & Chicken, Apples & Green Peas Entree",40,8,38.7,43
41734,Carrot Mango Veggie Blend Juice,98,7,43.2,48
41735,Mini Peppermint Canes,45,19,37.8,42
41736,With Whole Almonds Milk Chocolate,45,19,26.1,29
41737,DayQuil Severe Cold & Flu Relief Liquid,11,11,34.2,38
41738,2 Quart Reusable Premium Nut Milk Bag,10,17,36,40
41739,Boneless Fried Chicken & Waffles,38,1,27,30
41740,Pain Relief Liquid Gels,133,11,21.6,24
41741,Cherry Juice Drinks,98,7,22.5,25
41742,Poultry A Plenty Recipe,40,8,44.1,49
41743,Organic Shiitake Mushrooms,123,4,4.5,5
41744,Organic Cacao Beans,117,19,27,30
41745,Cooking Spray Coconut Oil,19,13,34.2,38
41746,Instant Oatmeal Weight Control Variety,130,14,15.3,17
41747,Cheez-It Crispy Cracker Chips Grooves Original Cheddar,78,19,31.5,35
41748,Red Palm Oil,19,13,14.4,16
41749,Organic Dried Tart Cherries & Sultana Raisins,117,19,11.7,13
41750,Gluten Free Fusilli,12,9,27,30
41751,Long Grain Brown Rice,63,9,22.5,25
41752,Cleanse Smart Advanced Total-Body Internal Cleanse 30-Day Program Vegetable Capsules,6,2,6.3,7
41753,Ocean Paradise All Purpose Cleaner,114,17,12.6,14
41754,Thins Original,100,21,14.4,16
41755,Free & Clear Dishwasher Rinse Aid,114,17,24.3,27
41756,Dark Chocolate Sea Salt,45,19,26.1,29
41757,Organic Air Chilled Whole Chicken,35,12,28.8,32
41758,Refill Size Peppermint & Tea Tree Hand Soap,25,11,6.3,7
41759,Maple Premium Syrup,29,13,29.7,33
41760,Magnum Lubricated Large Size Latex Condoms,6,2,16.2,18
41761,Arnica Sports Shower Gel,127,11,31.5,35
41762,"Habanero Pepper Sauce, Mango, Original",72,13,39.6,44
41763,Turkey Gravy Mix,5,13,37.8,42
41764,Honey BBQ Chicken Wings,129,1,25.2,28
41765,Club Sandwich Variety Pack,96,20,45,50
41766,Yellow Popcorn,23,19,27.9,31
41767,Cottage Cheese 22 Oz,108,16,38.7,43
41768,Sun Dried Tomato Tapenade,81,15,25.2,28
41769,Lint Roller Sheets,41,8,27.9,31
41770,Dried Cherry Montmorency Tart,117,19,37.8,42
41771,Fresh European Style Baby Spinach,123,4,20.7,23
41772,Organic Jumbo Garlic,83,4,28.8,32
41773,Organic Banana Cooked Pudding And Pie Filling Mix,105,13,31.5,35
41774,XX Espresso Iced Coffee With Almond Milk,26,7,44.1,49
41775,Fresh Invisible Solid Anti-Perspirant/Deodorant,80,11,7.2,8
41776,Key Lime Pie Singles,119,1,45,50
41777,Extra Whitening Toothpaste,20,11,13.5,15
41778,Nonfat with FOS Organic Original Kefir,120,16,7.2,8
41779,Premium Plastic Wrap,85,17,43.2,48
41780,Crescent Roll Cans,105,13,23.4,26
41781,Imported Petits Toasts,78,19,7.2,8
41782,Foamy Sensitive Skin Shaving Cream,55,11,36.9,41
41783,Meatloaf,38,1,19.8,22
41784,Special Protein Breakfast Shake Chocolate Delight,65,11,34.2,38
41785,Organic Nine Mixed Grain Bread,52,1,22.5,25
41786,Dark Chocolate Caramels,45,19,39.6,44
41787,Bartlett Pears,24,4,27.9,31
41788,Organic Creamy Cashewmilk,91,16,26.1,29
41789,Spring Tulip Delicate Wash,75,17,15.3,17
41790,Peppermint Schnapps Liqueur,124,5,15.3,17
41791,Brie Soft Ripened Cheese,21,16,16.2,18
41792,Mild Pepper Rings,81,15,21.6,24
41793,Mini Chocolate Chunk Cookies,61,19,5.4,6
41794,Gluten Free Triple Chocolate Brownie,8,3,25.2,28
41795,Purple Bell Peppers,83,4,45,50
41796,Cherry Cultured Lowfat Milk Kefir Smoothie,120,16,12.6,14
41797,Cocoa Classics French Vanilla & Chocolate Hot Cocoa Mix,90,7,42.3,47
41798,Toasted Coconut Black Tea Bags,94,7,4.5,5
41799,Unscented Glycerine Soap,127,11,27.9,31
41800,Easter Basket,87,17,16.2,18
41801,Cold Pressed Watermelon & Lemon Juice Blend,100,21,39.6,44
41802,Sugar Free Real Desserts Gelatin Snacks,71,16,12.6,14
41803,Uncrustables Peanut Butter & Strawberry Jam Sandwiches,38,1,41.4,46
41804,Almond Ice Cream,37,1,36,40
41805,Strawberry Lemonade,98,7,27.9,31
41806,Organic Greek Whole Milk Blended Strawberry Yogurt,120,16,22.5,25
41807,Balancing Toner,109,11,15.3,17
41808,Pure Leaf Unsweetened Real Brewed Tea,94,7,27,30
41809,Crunchy Sunflower Seed Bites Salt & Pepper,78,19,13.5,15
41810,Black Pearls Ripe Olives,110,13,7.2,8
41811,Refined Coconut Oil,19,13,16.2,18
41812,Original Tangy BBQ Sauce,5,13,26.1,29
41813,Spanish Onion,123,4,7.2,8
41814,Complete Day Moisturizer SPF 15,73,11,36.9,41
41815,Ham & Turkey Breast Sub Kit,96,20,29.7,33
41816,Bud Light Platinum Beer,27,5,36.9,41
41817,Mighty Bar Beef with Uncured Bacon & Apple Protein Bar,3,19,24.3,27
41818,Flavors French Vanilla Mountain Grown Ground Coffee,26,7,27,30
41819,Classic Creme Cookies,61,19,41.4,46
41820,Raspberry Rain Moisturizing Shave Gel,55,11,43.2,48
41821,Ham,96,20,11.7,13
41822,Lint Roller Refill,114,17,39.6,44
41823,Lite Soy Sauce,66,6,43.2,48
41824,Instant Oatmeal Original,130,14,7.2,8
41825,Smooth & Silky Conditioner,22,11,32.4,36
41826,Soft and Chewy Coconut Cashew Granola,57,14,41.4,46
41827,"Arborio Rice, Superfino, Risotto",131,9,19.8,22
41828,Dark Roast Instant Coffee,26,7,14.4,16
41829,"Adult Sugar-Free Cough+Chest Congestion DM, Non-Drowsy Liquid",11,11,18.9,21
41830,"Pasta Sauce, Organic, Premium, Tomato Basil",9,9,18.9,21
41831,Family Size Lasagna with Meat & Sauce,38,1,27.9,31
41832,Solid White Albacore,95,15,26.1,29
41833,Chocolate Candy,45,19,10.8,12
41834,Green Chile Enchilada Sauce,30,6,6.3,7
41835,4 Pull-Apart Dipping Strips Four Cheese with Marinara Dipping Sauce Packet Pizza Dipping Strips,79,1,18.9,21
41836,Rainbow Crisps Fig And Olive Crackers,78,19,7.2,8
41837,Strawberry Banana Fruit Smoothie,31,7,23.4,26
41838,Gluten Free Mongolian Beef With Asparagus And Scallions,38,1,28.8,32
41839,Toaster Strudel Strawberry Toaster Pastries,52,1,38.7,43
41840,Dairy-Free Black & Bold Cold Brew Coffee,26,7,15.3,17
41841,Broiler Pans,10,17,33.3,37
41842,Organic Gluten Free Chia Plus with Quinoa & Amaranth Waffles,52,1,28.8,32
41843,2% Organic Reduced Fat Milk,100,21,24.3,27
41844,Honey Nut Cheerios,121,14,23.4,26
41845,Spring & Renewal Air Effects Air Refresher,101,17,39.6,44
41846,Organic Maxi Pads,126,11,18,20
41847,Black Cherry Amaretto Gelato,37,1,35.1,39
41848,Carousel Party Sprinkles,97,13,10.8,12
41849,Norwegian Unflavored Cold Liver Oil,47,11,20.7,23
41850,Adult 50+ Ultimate Flora Probiotic Vegetable Capsules Daily Supplement,70,11,22.5,25
41851,White Gardenia Moisturizing Shower Gel,25,11,34.2,38
41852,Organic Very Veggie Variety Pack,92,18,45,50
41853,Red Hot Sweet Chili Hot Sauce,72,13,7.2,8
41854,Milk Chocolate Peanut Butta Pro Protein Bar,3,19,21.6,24
41855,Endless Summer Mix,123,4,12.6,14
41856,Tablets,70,11,40.5,45
41857,Sugarfree Polar Ice Gum,46,19,31.5,35
41858,Spelt Mini Pretzels,107,19,22.5,25
41859,Wing Corkscrew,10,17,18.9,21
41860,Sea Salt Baked Potato Chips,107,19,18.9,21
41861,Sour Cream & Onion Bunnies Baked Snack Crackers,78,19,20.7,23
41862,Chocolate Chip Ice Cream,37,1,40.5,45
41863,Squared Cups,111,17,29.7,33
41864,Chopped Chicken Liver,35,12,26.1,29
41865,Fillo Dough Pastry Sheets,58,1,10.8,12
41866,Natural Flavor Microwave Popcorn,23,19,20.7,23
41867,Volcano Lime Burst,98,7,24.3,27
41868,Extra Fancy Braeburn Apples,100,21,23.4,26
41869,NyQuil Severe Cold & Flu Nighttime Relief,11,11,25.2,28
41870,Mexican Chocolate Yogurt,100,21,23.4,26
41871,Stewed Tomato,81,15,27.9,31
41872,"Herbal Tea, Organic Chamomile",94,7,31.5,35
41873,Lemon Fresh Cleanser with Bleach,114,17,18,20
41874,Villagio Marzano Heavenly Tomatoes,83,4,24.3,27
41875,Instant Glue,87,17,14.4,16
41876,Premium Hardwood Smoked Seasoned Angus Beef Franks,106,12,12.6,14
41877,Imported Cocktail Onions,110,13,15.3,17
41878,"Cookies, Bite Size, Gluten Free & Wheat Free, Shortbread",61,19,37.8,42
41879,Variety Pack Cat Food,41,8,30.6,34
41880,Sliced Stewed Tomatoes,81,15,17.1,19
41881,My Kind Organics Orange Vitamin C Spray,47,11,45,50
41882,Cabernet Sauvignon Napa Valley,28,5,15.3,17
41883,Sweet Cream Buttermilk,84,16,27.9,31
41884,Pocket Pearl Super,126,11,4.5,5
41885,Crushed Tomatoes  No Salt Added,81,15,32.4,36
41886,Recovery Lemonade,64,7,33.3,37
41887,Aqua with Vitamin E Refreshing Soap Bars,127,11,11.7,13
41888,Wild Seafood Boulliabaisse,69,15,11.7,13
41889,Classic Bun-Length Wieners,106,12,9.9,11
41890,Organic Mesa Sunrise Cereal,121,14,18,20
41891,Beef Jerky Dog Treat Beef & Sweet Potato Recipe,40,8,38.7,43
41892,Creamy Supreme Lemon Frosting,97,13,5.4,6
41893,Whole Wheat Elbow Macaroni,4,9,36,40
41894,Antipasto Meat Selection,13,20,36,40
41895,Free Fabric Softener Sheets,75,17,6.3,7
41896,Lemon Zinger Herbal Tea,94,7,32.4,36
41897,Clean Day Lavender Scent Room Freshener Spray,101,17,40.5,45
41898,Organic Stress Ease Tea,94,7,5.4,6
41899,100% Certified Raw Organic Honey,29,13,42.3,47
41900,Bagel Chips Toasted Garlic,107,19,27,30
41901,Moisturizing Lotionized Shave Gel with Vitamin E,55,11,11.7,13
41902,Pure Mint Clarifying Body Wash,25,11,6.3,7
41903,Vanilla Mint Moisturizing Shampoo,22,11,10.8,12
41904,"Kefir, Organic, Mango, Orange & Pineapple",120,16,18,20
41905,Strawberry Banana Peach Light & Fit Nonfat Yogurt,120,16,27,30
41906,Immune Support Supplement for Kids Assorted Fruit Flavored,47,11,5.4,6
41907,Cured Salt Pork,7,12,19.8,22
41908,Natural Instincts Non-Permanent Hair Color 6G Light Golden Brown,22,11,11.7,13
41909,Bread & Butter Pickle Chips,110,13,32.4,36
41910,Apple And Banana Fruit Squish'ems,99,15,6.3,7
41911,Extra Fresh + Whitening Fresh Mint Fluoride Toothpaste,20,11,17.1,19
41912,Old World Style Traditional Pasta Sauce,9,9,36.9,41
41913,Salted Caramel Brownie,8,3,25.2,28
41914,Orange Dulce Black Tea,94,7,11.7,13
41915,Reduced Fat Mozzarella Shredded Cheese,21,16,32.4,36
41916,Barrel Aged Sriracha,72,13,27.9,31
41917,Roasted Salted Pistachios,6,2,41.4,46
41918,Anti-Breakage Pantene Pro-V Anti-Breakage Shampoo Female Hair Care,22,11,43.2,48
41919,Hand & Body Lotion - Pomegranate,25,11,42.3,47
41920,Organic Fire Roasted Diced Tomatoes,81,15,35.1,39
41921,Frozen Mango Chunks,116,1,16.2,18
41922,Organic Red Thai Curry,72,13,7.2,8
41923,Half & Half Peach Lemonade Tea,94,7,23.4,26
41924,"Sauvignon Blanc, Napa Valley, 2009",62,5,22.5,25
41925,Frozen Whole Turkey,35,12,5.4,6
41926,Whole Grain Thin Spaghetti,100,21,34.2,38
41927,Aged Wisconsin Cheddar Cheese,21,16,23.4,26
41928,IcyHot Pain Relieving,133,11,23.4,26
41929,Gluten Free Comfort Chicken In Sweet BBQ Sauce Frozen Dinner,38,1,14.4,16
41930,Heat & Eat Organic Long Grain Bowl Rice Bowl,4,9,5.4,6
41931,Touch Garlic Press,10,17,11.7,13
41932,Instant Noodle Soup Chicken Style,4,9,27,30
41933,Black Cherry 4pk12oz,77,7,17.1,19
41934,100% Apple Berry Cherry Juice,98,7,6.3,7
41935,Oil-Free Pink Grapefruit Cleansing Wipes for Acne Prone Skin,73,11,26.1,29
41936,Picture & Frame Hanging Strips,100,21,4.5,5
41937,Mega Mix Box,100,21,23.4,26
41938,Solar Yerba Mate Brew,94,7,39.6,44
41939,Dark Chocolate Sea Salt Bar,45,19,18.9,21
41940,Original Breakfast Sausage,106,12,20.7,23
41941,Custard Filled Mini Eclairs,119,1,28.8,32
41942,Fusilli Corti Col Bugo,131,9,5.4,6
41943,Health Berry Blend,116,1,10.8,12
41944,All Natural White Truffle Oil,30,6,13.5,15
41945,Original Vegetable oil Sticks,36,16,11.7,13
41946,Applesauce On The Go Apple Peach Pouches,99,15,37.8,42
41947,Glazed Walnut Pieces,89,13,38.7,43
41948,"Frosting Mix, Vanilla",97,13,7.2,8
41949,Heritage O's Multigrain Cereal,121,14,40.5,45
41950,Organic Tomato Cluster,83,4,16.2,18
41951,Everyday Shea Lemon & Lavender Shampoo & Body Wash For Babies & Up,102,18,18.9,21
41952,"Cheese Pizza Sticks, Cheese",100,21,23.4,26
41953,Vegetarian Chili Seasoning,104,13,9,10
41954,2nd Foods Apples,92,18,18,20
41955,Maximum Strength Anti-Itch Medicated Wipes with Odor Block Protection,126,11,9,10
41956,Aduki Beans,59,15,41.4,46
41957,Original Berry Flavor Infant Drops,6,2,40.5,45
41958,Thyme Leaves,104,13,7.2,8
41959,Thin Sliced Colby Jack Cheese,21,16,7.2,8
41960,"Organic Daikon Root, Bunch",83,4,17.1,19
41961,Automatic Dish Washing Gel Lemon Scent,74,17,30.6,34
41962,Medium Claw Hairclips,22,11,38.7,43
41963,Organic Kale Berry Smoothie Kickstart,116,1,5.4,6
41964,All-Surface Cleaner,114,17,44.1,49
41965,Ham Slices Naturally Hickory Smoked,96,20,23.4,26
41966,Cored Pineapple,123,4,45,50
41967,Coconut Cardamom Almond Butter,88,13,12.6,14
41968,Dark Roast,26,7,20.7,23
41969,Mushrooms Pieces & Stems,81,15,24.3,27
41970,Vanilla Milk Chocolate Ice Cream Bars,37,1,9,10
41971,Puff Pastry Shells,58,1,15.3,17
41972,California White Jasmine Rice,63,9,13.5,15
41973,White Distilled Vinegar,19,13,31.5,35
